adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/5Qxa1AMF6UFbtqyS3INHwSFZH7s.jpg,"[16, 35]",57233,en,The Framed Cat,"Tom filches a drumstick from a fresh-baked chicken. When Mammy is about to discover him, he hands it off to Jerry; this lets him be a hero to Mammy and still get his chicken. Jerry is miffed, and sees his chance to retaliate: Spike is very possessive of his bone. Jerry keeps stealing the bone and planting it on Tom. Finally, Jerry bores a hole in the bone, inserts a bolt, and gets Tom to swallow a magnet. The bone keeps coming back to Tom, even through a fence. Finally, as Tom runs off followed by Spike, Jerry, who's been hiding in a tin can, is also dragged along.",2.992,/pxv2X0atQFHvajT2CEbuts91Afi.jpg,1950-10-21,The Framed Cat,False,6.9,20
False,/lG3vpcxSGre8KrvPIKI2ERuoGZy.jpg,"[10752, 37]",103119,en,Two Flags West,A group of confedarate prisoners is sent to a unionist fort in the west to help the local garrison to fight the indians.,4.087,/dwql4DP9TEyDUG2NmbOM0OBJbCY.jpg,1950-10-12,Two Flags West,False,5.5,15
False,/qv0joYzCyVZqo3au61TrWsxdhAf.jpg,"[18, 10749]",39284,sv,Till glädje,"After discovering that his wife has been killed in an accident, Stig looks back on their relationship, beginning with when he and Marta were starting out as violinists together in an orchestra overseen by conductor Sonderby.",3.042,/8xvao8GSizgjaMfGijuaWcgjuAs.jpg,1950-02-20,To Joy,False,6.9,47
False,/xvJnfNtfTLksbt7yT8mDbpX2cjz.jpg,"[80, 18]",61501,en,Between Midnight and Dawn,"Rocky and Dan, war buddies, are prowl car cops on night duty. Dan is a cynic who views all lawbreakers as scum; Rocky feels more lenient. Both are attracted to the radio voice of communicator Kate Mallory; but in person, Kate proves reluctant to get involved with men who just might stop a bullet. By lucky chance, Rocky and Dan cause big trouble for murderous racketeer Ritchie Garris; but when he swears vengeance, Kate's fears may prove justified.",2.738,/dhZgl9KUu3yY1Ev9X3vurlat3rA.jpg,1950-10-01,Between Midnight and Dawn,False,5.6,12
False,/6zuncwrZltnuUVHpfPJQx0VUn2I.jpg,"[80, 18, 53]",25548,en,Shadow on the Wall,"Angered that her sister Celia has stolen her fiance, Dell Faring kills her and allows Celia's husband David, knocked out in an argument with Celia, to take the blame and end up on death row. Later Dell, finding out that David's young daughter Susan was witness to the crime and is undergoing psychiatric treatment, plans to eliminate her before her memory returns.",4.164,/qzySAC336zcypJzWjQ7TWi62Ayr.jpg,1950-05-19,Shadow on the Wall,False,6.6,10
False,/wJnoicAYh2ZD4JZWIXvZLB0LKvq.jpg,[80],29477,en,Highway 301,"The ""Tri-State"" gang goes on a successful bank robbing streak causing local authorities to turn up the heat on the daring career criminals.",3.073,/u51ipkT6QnGy62mY8UaUDAS2v2d.jpg,1950-12-01,Highway 301,False,6.7,15
False,/zCDCIlItWlFHtORDlZAja1sBAMi.jpg,[18],1882,en,The Men,"When Ken is shot in battle, he loses the use of both his legs. In the hospital, he spends his time mired in self-pity, making little effort to respond to treatment. After much encouragement from his devoted fiancée, Ellen, he finally consents to let kindly Dr. Brock  help him and is determined to be able to stand up on his wedding day. However, he and Ellen begin to question whether they're truly ready to accept the burden of his disability.",4.142,/qh9ThQryZOXDwmB5HyiQubs17se.jpg,1950-07-20,The Men,False,7,52
False,/391OieznhCjiOh9rW4oNU8GhX7f.jpg,"[16, 10751]",67129,en,Motor Mania,"Mild-mannered average guy Mr. Walker (Goofy) turns into violent Mr. Wheeler when he starts driving. Back on his feet, Mr. Walker finds it nearly impossible to cross the street.",2.885,/de07axnz3M6iCLWUZvQ2VBvNhrl.jpg,1950-06-30,Motor Mania,False,6.8,34
False,/h5GoZPqorCVBQd2kbkBogQ9CL2l.jpg,[35],23325,en,At War with the Army,"Two former nightclub partners are now enlisted in the Army. Sergeant Puccinelli ranks above his former partner, Private First Class Korwin. Puccinelli is desperately trying to get transferred from his dull job to active duty overseas. Meanwhile, all Korwin wants is a pass to see his wife and new baby.",4.053,/2QeayxBzw8j2jLFQ9LRJnqpb1KE.jpg,1950-04-14,At War with the Army,False,5.4,35
False,/us42UnfrGxda01azLK5fKqidcKh.jpg,[37],126900,en,Sierra,"Ring Hassard and his father Jeff, wild horse breakers, live in a hidden mountain eyrie as Jeff is wanted for a murder he didn't commit. Things change when they take in a lost young lady, Riley Martin, who finds that Ring has ""never seen a woman close up."" Jeff is injured, Ring runs afoul of horse thieves and the law, and Riley (who is a lawyer) labors to clear the Hassards (who others would prefer dead).",5.649,/c5co2LEGYMNEWvnDx83J7slqaY.jpg,1950-06-01,Sierra,False,5.5,10
False,/zmEkTUjYPkAgRNF0ndbMfGJVZkM.jpg,"[18, 53, 80]",43396,en,Union Station,"Police catch a break when suspected kidnappers are spotted on a train heading towards Union Station. Police, train station security and a witness try to piece together the crime and get back the blind daughter of a rich business man.",3.034,/p6BbZZPsayKpI6KtARE9ncYoflN.jpg,1950-10-04,Union Station,False,6.3,31
False,/gpSXOxk14Z84s33cTHSlnc91Loe.jpg,"[16, 10751, 35]",34931,en,Big House Bunny,"Bugs Bunny escapes hunters by leaping into his rabbit hole and tunneling to safety. Unhappily he tunnels into the Sing Song prison where a sadistic prison guard named Sam Schultz refuses to accept that he's anything but one of the prisoners. Soon Bugs is in stripes, but it's the guard who will find prison life to be hell when Bugs Bunny is around to trick him into a cell, the hangman's noose, an electric chair and even into the warden's office, where Bugs will put a severe strain on the relationship between boss and underling. Finally, Sam decides that enough is enough.",2.881,/eNCQARIYPocuhUAEr38hRX0JXqZ.jpg,1950-04-23,Big House Bunny,False,6.8,26
False,/g1rMVwsPqD6YChmr73CHiqe7HSk.jpg,"[35, 18]",16939,en,Last Holiday,"George Bird is a salesman of agricultural machinery who finds out that he hasn't long to live. On his doctor's advice, he goes to an exclusive seaside resort to spend his savings on one last holiday.",3.998,/8RGaU5mEu52DuF5Og1J4ysvy4PR.jpg,1950-05-15,Last Holiday,False,7.6,29
False,/xqHmaQRcENlXelUax12CdwSlGad.jpg,[35],33474,en,Abbott and Costello in the Foreign Legion,"Jonesy and Lou are in Algeria looking for a wrestler they are promoting. Sergeant Axmann tricks them into joining the Foreign Legion, after which they discover Axmann's collaboration with the nasty Sheik Hamud El Khalid. Bits include Lou's mirage sightings, one a New York newsboy (""they gave me a bad corner"").",5.287,/5UiAkJV2YTtPsIs29G0W8MPkXbB.jpg,1950-08-05,Abbott and Costello in the Foreign Legion,False,6.5,23
False,/fLsBoK9SvKzDDSODD693NHOxF3w.jpg,[35],57522,it,47 morto che parla,"Greedy Baron Antonio Peletti refuses to give to his town the heredity left by his father, a box full of precious jewels, which he keeps for himself. The major and the rest of the townspeople therefore organize a trick at his expense: they'll make him believe he is dead, and, in a fake ""afterlife"", they'll try to convince him to finally show them where the money is hidden to save his soul.",4.553,/hCG3yIGAvxWMAIg2Wa8SPtXI2TG.jpg,1950-12-25,47 morto che parla,False,7.2,57
False,/5eFiJPKQEpRIgPb95zDDD1gazzn.jpg,"[18, 28, 37]",62084,en,The Capture,A badly injured fugitive explains to a priest how he came to be in his present predicament.,2.366,/1kpvCHgagi7KjvovyUVGF80XakK.jpg,1950-04-08,The Capture,False,5.5,11
False,/nQ1mVUEOvFFXnXJh6tifoD28Db1.jpg,[18],40767,en,No Man of Her Own,A penniless pregnant woman adopts the identity of a rich woman killed in a train crash.,3.242,/5N38CaOCHfVvaMrMWsqZRFJ9e2f.jpg,1950-02-21,No Man of Her Own,False,7,30
False,/i3zahjLCsFOKSZScDEUzePhQazF.jpg,"[16, 28, 35]",100307,en,Hillbilly Hare,"While vacationing in the Ozark Mountains, Bugs Bunny encounters Curt and Pumpkinhead Martin, two dimwitted hillbillies who are duped by Bugs into a violent square dance.",2.552,/jgJdpzr0bWIFqp5ggsIpVt3euzK.jpg,1950-08-12,Hillbilly Hare,False,7,32
False,/5JvWhYq2EQO15oZ1sYRzIooLgPD.jpg,"[18, 53]",27978,en,The Woman on Pier 13,Communists blackmail a shipping executive into spying for them.,4.132,/g7JYb7qCBzZjBDJUAN7iDkyWAqq.jpg,1950-06-15,The Woman on Pier 13,False,4.9,18
False,/akahyrzQZQ2sj0sLp7XkIsh5RQS.jpg,"[18, 14, 10749]",87561,fr,Un chant d'amour,"Two prisoners in complete isolation, separated by the thick brick walls, and desperately in need of human contact, devise a most unusual kind of communication.",3.68,/sHUMbfUqG58qykJPRVhhH6ryD8j.jpg,1950-01-01,Song of Love,False,7,78
False,/vA3sViuWspSoON6xh4zEEqiKFzo.jpg,"[18, 9648, 10749]",67411,en,So Long at the Fair,"Vicky Barton and her brother, Johnny, take a trip to the 1896 Paris Exhibition. They both sleep in seperate rooms in a hotel. When the sister gets up the next morning, she finds her brother and his room had disappeared and no one will even acknowledge that he was ever there. Now Vicky must find out what exactly happened to her brother.",2.465,/7wSZuIrPv9AjcjllW3ailr0KHUj.jpg,1950-03-28,So Long at the Fair,False,6.9,21
False,/hMA9ruLUHNOGt7bm98vagHIK02r.jpg,"[80, 9648]",65991,en,Hunt the Man Down,A lawyer uncovers secrets behind a 12-year-old murder case.,3.405,/jdFhPDswhOovFyxYBNEaaZwHqCh.jpg,1950-12-26,Hunt the Man Down,False,5.8,11
False,/3c4aDrh0PCkXrdg2X9LAyVQ8nSF.jpg,"[12, 18, 10751]",110465,en,Kim,"During the British Raj, the orphan of a British soldier poses as a Hindu and is torn between his loyalty to a Buddhist mystic and aiding the English secret service.",3.392,/6oBa6GQnBGL7iVmJ5C59CylOh0Q.jpg,1950-12-07,Kim,False,6.1,19
False,/61NQmaulI0HMWSZYQ6qRr4s9UW7.jpg,"[10752, 12, 36]",44398,en,The Black Rose,"In the 13th century, Walter of Gurnie, a disinherited Saxon youth, is forced to flee England. With his friend, Tristram, he falls in with the army of the fierce but avuncular General Bayan, and journeys all the way to China, where both men become involved in intrigues in the court of Kublai Khan.",2.282,/LbVahLTpi3OHdRLbGhZToEENwf.jpg,1950-09-01,The Black Rose,False,6.9,13
False,/e2c4pPd0cMLsFiLxTtpg4B1xoqh.jpg,"[35, 16]",77566,en,Safety Second,"It's Independence Day, and Jerry's little nephew, Nibbles, wants to celebrate with fireworks, while Jerry reminds him to ""keep it safe and sane."" Initially, this backfires against Jerry, as his attempts to dispose of the firecrackers Nibbles lights explode in his face, but ultimately, Nibbles saves Jerry from Tom with the usual cartoon uses of black powder.",3.347,/hAt6bwE1cB7L62KG1gn5ENymQkm.jpg,1950-07-01,Safety Second,False,6.5,26
False,/5kwhDhhflE7KqJ3e3p2IncayWnP.jpg,"[28, 80]",35920,en,Convicted,A prison warden fights to prove one of his inmates was wrongly convicted.,4.793,/ctvgqu3CDRjlkFW31agzexqSr2V.jpg,1950-08-01,Convicted,False,6.4,16
False,/61bzxoJvGTgyBUGVAQSGylBEEcv.jpg,"[80, 18, 53]",52364,en,Crisis,An American doctor gets caught in the middle of a revolution when he's forced to operate on a South American dictator.,2.882,/9WzagSdW1z9ekz6wH5xpVvYkqJY.jpg,1950-07-07,Crisis,False,6.7,19
False,/iugTLuTZoKZuD8B1joOpxXegsee.jpg,"[10751, 35]",50926,en,The Great Rupert,"Shortly before Christmas, a family moves into an apartment where Rupert the squirrel lives in the attic rafters. Just as it seems that the holiday will come and go without so much as a Christmas tree, Rupert acts as the family's guardian angel - not only saving Christmas, but changing their lives forever.",2.242,/3xhlpq0lf4BAcHwrkf1ixS3ZRNd.jpg,1950-03-01,The Great Rupert,False,5.9,14
False,/d7TvFv2eCLXOFABkTQzOLrmOsgY.jpg,"[35, 16]",165868,en,Mutiny on the Bunny,"Mutiny on the Bunny is a Looney Tunes cartoon short starring Bugs Bunny, directed by Friz Freleng and released by Warner Brothers studios in 1950.[1]  The cartoon was made in 1948 but not released until 1950. It features Bugs Bunny and Yosemite Sam as ""Shanghai Sam"". It is one of three nautical-themed shorts with Sam as a pirate, along with Buccaneer Bunny (1947) and Captain Hareblower (1954). The title is a reference to the film Mutiny on the Bounty.",2.24,/17t71HJiFSqgzdam9e0Pa86zFGG.jpg,1950-02-11,Mutiny on the Bunny,False,6.6,11
False,/snhUfzbtmhXPRidEmBgPo4VBYfN.jpg,"[35, 18]",58513,fr,La Beauté du diable,"Henri Faust, retiring after 50 years as a professor in a circa-1700 French university, despairs at the ravages of old age ... whereupon Mephistopheles, agent of Lucifer, appears as a virile, handsome young man  and exchanges bodies with him to induce Faust to sign a pact to exchange his soul for renewed youth, riches and power.  But though the ""new"" Faust is attracted by the material improvements in his life, he remains wary of signing, while Mephistopheles, now posing as the aged professor whose body he inhabits, must find a way to trick him into signing the pact - and dissuade him from the love of a gypsy girl who prays for his soul - or find himself damned by his own Master...",3.598,/1fZMbQIBqigmQ1TfxKxwgQEZdi2.jpg,1950-01-01,The Beauty of the Devil,False,7.5,43
False,/h7rvGlS6h82SbvJyawofrbFUUv8.jpg,"[28, 18, 53, 80]",27543,en,The Sound of Fury,A family man -desperate for a job- latches onto a friend that encourages him into being a criminal.,2.224,/ePX1xcnyuxZoTmrbouzbgu9eELB.jpg,1950-12-12,The Sound of Fury,False,6.5,30
False,/yKyUdERqRBXOPRhLl3LamPfUWXk.jpg,[18],43385,en,Born to Be Bad,"Christabel Caine has the face of angel and the heart of a swamp rat. She'll step on anyone to get what she wants, including her own family. A master of manipulation, she covertly breaks off the engagement of her trusting cousin, Donna, to her fabulously wealthy beau, Curtis Carey. Once married to Curtis herself, Christabel continues her affair with novelist Nick Bradley, who knows she's evil, but loves her anyway.",3.614,/nbcIqkiaPl2aAgebMqk4xjKTKJg.jpg,1950-09-28,Born to Be Bad,False,5.8,27
False,/5VeRSfZvtz27ppgd8kc4y9iaLAC.jpg,"[28, 10752, 37]",97421,en,Kansas Raiders,"Outraged by Redleg atrocities, the James and Younger Brothers along with Kit Dalton join Quantrill's Raiders and find themselves participating in even worse war crimes.",2.941,/wqI8J2W753cG35pPGTrVFTputPb.jpg,1950-11-15,Kansas Raiders,False,6.2,13
False,/4xVNLGP33Hu49rIBVrKw3yjmB9R.jpg,"[35, 10402, 10749]",42767,en,Three Little Words,"Song-and-dance man Bert Kalmar can't continue his stage career after an injury for while, so he has to earn his money as a lyricst. Per chance he meets composer Harry Ruby and their first song is a hit. Ruby gets Kalmar to marry is former partner Jessie Brown, and Kalmar and Jessie prevent Ruby from getting married to the wrong girls. But due to the fact, that Ruby has caused a backer's withdrawal for a Kalmar play, they end their relation.",3.003,/7O9keBF6bcKKAAD05LqT382z837.jpg,1950-07-12,Three Little Words,False,5.9,7
False,/miVHwHHcNaoSTuzrS8amWzUG8Az.jpg,"[16, 10751, 14, 12]",12092,en,Alice in Wonderland,"On a golden afternoon, young Alice follows a White Rabbit, who disappears down a nearby rabbit hole. Quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of Wonderland! Memorable songs and whimsical escapades highlight Alice's journey, which culminates in a madcap encounter with the Queen of Hearts - and her army of playing cards!",66.8,/g5fJsru55y2NdDfool0kDSOd3AE.jpg,1951-07-28,Alice in Wonderland,False,7.2,4890
False,/goyLlBUlfZwbKIJFvPbRmpkKYZ.jpg,"[18, 36, 10749]",11620,en,Quo Vadis,"Set against the back drop of Rome in crisis, General Marcus Vinicius returns to the city from the battle fields and falls in love with a Christian woman, Lygia. Caught in the grip of insanity, Nero's atrocities become more extreme and he burns Rome, laying the blame on the Christians. Vinicius races to save Lygia from the wrath of Nero as the empire of Rome collapses around them.",23.76,/205q2KznSETw5MeUHupvusQGXDC.jpg,1951-11-08,Quo Vadis,False,7.1,287
False,/pZ6PvuFsXHgGMpWFKbXHGPNcQc3.jpg,"[35, 37]",30131,es,El Siete Machos,"Rosario, the niece of the rancher, returns to the ranch after ten years of absence. She takes in Margarito, a worker at the ranch, who is immediately smitten by her. Rosario is rescued from a runaway horse by the Seven Men, an outlaw a la Robin Hood that steals from the rich and gives to the poor. He also happens to be the twin brother of Margarito, unbeknownst to him. The confusion between Margarito and the Seven Men generates great comical situations in the film.",19.292,/stghzuBSuhiBbvAIxrm8D0G8m1z.jpg,1951-02-05,El Siete Machos,False,8,65
False,/olDrym5lAwL1Y1IDW1lMXuIxfQ5.jpg,"[80, 53, 9648]",845,en,Strangers on a Train,"A deranged socialite accosts a tennis star with his theory that if two strangers trade murders, they can disguise their motives and avoid suspicion.",14.847,/ihC083U7ef56Ui4x0P0dobojrZ1.jpg,1951-06-27,Strangers on a Train,False,7.7,1216
